Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",1-38,Malta,T20I,Marsa,08 May 26,12.6,3,0
"GIBRALTAR TOUR OF MALTA, 2026",0-11,Malta,T20I,Marsa,07 May 26,5.5,2,0
"SERBIA TOUR OF GIBRALTAR, 2024",2-16,SRB,T20I,Gibraltar,30 Sep 24,4,4,0
"SERBIA TOUR OF GIBRALTAR, 2024",0-15,SRB,T20I,Gibraltar,30 Sep 24,7.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER B, 2024",1-27,NOR,T20I,Krefeld,13 Jul 24,6.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER B, 2024",0-23,SLV,T20I,Krefeld,10 Jul 24,5.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER B, 2024",0-15,GER,T20I,Krefeld,08 Jul 24,7.5,2,0
CONTINENTAL CUP 2024,1-42,BGR,T20I,Ilfov County,24 May 24,10.5,4,0
SERBIA TOUR OF GIBRALTAR 2023,2-15,SRB,T20I,Gibraltar,05 Oct 23,3.7,4,0
SERBIA TOUR OF GIBRALTAR 2023,1-12,SRB,T20I,Gibraltar,05 Oct 23,3,4,0
ESTONIA TOUR OF GIBRALTAR 2023,1-21,EST,T20I,Gibraltar,30 Sep 23,5.2,4,0
ESTONIA TOUR OF GIBRALTAR 2023,0-15,EST,T20I,Gibraltar,30 Sep 23,5,3,0
VALLETTA CUP 2021,1-26,BGR,T20I,Marsa,24 Oct 21,6.5,4,0
VALLETTA CUP 2021,0-23,SUI,T20I,Marsa,22 Oct 21,5.7,4,0
VALLETTA CUP 2021,2-28,Malta,T20I,Marsa,21 Oct 21,7,4,0
