bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,4,0,13,0,3.25
Dhawal Kulkarni,4,1,19,3,4.75
Dwayne Bravo,4,0,40,1,10.0
Suresh Raina,2,0,17,0,8.5
Dwayne Smith,2,0,26,0,13.0
James Faulkner,2,0,23,1,11.5
Ravindra Jadeja,1,0,14,0,14.0
Pravin Tambe,1,0,17,0,17.0
