batter,runs,balls,fours,sixes,strike_rate,dismissal
Priyansh Arya,1,4,0,0,25.0,c Mayank Yadav b Akash Maharaj Singh
Prabhsimran,91,48,6,7,189.58,c Pooran b Digvesh Rathi
Josh Inglis,30,14,1,4,214.29,c David Miller b Akash Maharaj Singh
Shreyas Iyer,45,25,4,2,180.0,c Mayank Yadav b Digvesh Rathi
Nehal Wadhera,16,9,2,1,177.78,b Prince Yadav
Shashank Singh,33,15,4,1,220.0,not out
Stoinis,15,5,1,1,300.0,not out
