bowler,overs,maidens,runs,wickets,economy
Akash Maharaj Singh,4,0,30,2,7.5
Mayank Yadav,4,0,60,0,15.0
Avesh Khan,4,0,57,0,14.2
Digvesh Rathi,4,0,46,2,11.5
Prince Yadav,4,0,43,1,10.8
