Stat,Test,ODI,T20,IPL
Matches,0,0,0,6
Innings,0,0,0,6
Balls,0,0,0,109
Runs,0,0,0,168
Maidens,0,0,0,0
Wickets,0,0,0,4
Avg,0.0,0.0,0.0,42.0
Eco,0,0,0,9.25
SR,0.0,0.0,0.0,27.25
BBI,-/-,-/-,-/-,1/7
BBM,-/-,-/-,-/-,1/7
