over,runs,wickets
1,2,0
2,5,0
3,14,0
4,10,0
5,6,0
6,7,0
7,10,0
8,5,0
9,1,0
10,11,0
11,4,0
12,4,0
13,3,0
14,2,0
15,10,0
16,4,0
17,6,0
18,16,0
19,3,0
20,7,0
