bowler,overs,maidens,runs,wickets,economy
Brett Lee,4,1,42,0,10.5
Jaydev Unadkat,4,0,25,2,6.25
Iqbal Abdulla,2,0,16,0,8.0
Jacques Kallis,3,0,21,0,7.0
Sarabjit Ladda,1,0,13,0,13.0
Rajat Bhatia,3,0,22,1,7.33
Yusuf Pathan,3,0,16,1,5.33
