bowler,overs,maidens,runs,wickets,economy
Yusuf Pathan,3.0,0,25,0,8.33
Lakshmipathy Balaji,4.0,0,43,1,10.75
Jaydev Unadkat,3.0,0,24,0,8.0
Shakib Al Hasan,2.1,0,29,0,13.81
Rajat Bhatia,3.0,0,28,0,9.33
Manoj Tiwary,1.0,0,14,0,14.0
Iqbal Abdulla,2.0,0,12,0,6.0
