bowler,overs,maidens,runs,wickets,economy
Lakshmipathy Balaji,4,0,41,1,10.25
Sachithra Senanayake,4,0,22,1,5.5
Sunil Narine,4,0,26,0,6.5
Jacques Kallis,4,0,48,1,12.0
Rajat Bhatia,3,0,26,0,8.67
Ryan ten Doeschate,1,0,7,0,7.0
