Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,61(31),LSG,T20,Lucknow,07 May 26,196.7,3,6
INDIAN PREMIER LEAGUE 2026,19(15),GT,T20,Ahmedabad,30 Apr 26,126.6,2,1
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,8(5),GT,T20,Bengaluru,24 Apr 26,160,0,1
INDIAN PREMIER LEAGUE 2026,8(4),DC,T20,Bengaluru,18 Apr 26,200,0,1
INDIAN PREMIER LEAGUE 2026,27(13),LSG,T20,Bengaluru,15 Apr 26,207.6,1,3
INDIAN PREMIER LEAGUE 2026,53(20),MI,T20,Mumbai,12 Apr 26,265,4,5
INDIAN PREMIER LEAGUE 2026,63(40),RR,T20,Guwahati,10 Apr 26,157.5,4,4
INDIAN PREMIER LEAGUE 2026,48*(19),CSK,T20,Bengaluru,05 Apr 26,252.6,1,6
INDIAN PREMIER LEAGUE 2026,31(12),SRH,T20,Bengaluru,28 Mar 26,258.3,2,3
INDIAN PREMIER LEAGUE 2025,26(16),PBKS,T20,Ahmedabad,03 Jun 25,162.5,1,2
INDIAN PREMIER LEAGUE 2025,15*(8),PBKS,T20,New Chandigarh,29 May 25,187.5,1,1
INDIAN PREMIER LEAGUE 2025,14(7),LSG,T20,Lucknow,27 May 25,200,1,1
INDIAN PREMIER LEAGUE 2025,18(16),SRH,T20,Lucknow,23 May 25,112.5,1,0
INDIAN PREMIER LEAGUE 2025,11(15),CSK,T20,Bengaluru,03 May 25,73.3,1,0
INDIAN PREMIER LEAGUE 2025,6(6),DC,T20,Delhi,27 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,1(3),RR,T20,Bengaluru,24 Apr 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,12(13),PBKS,T20,New Chandigarh,20 Apr 25,92.3,1,0
INDIAN PREMIER LEAGUE 2025,23(18),PBKS,T20,Bengaluru,18 Apr 25,127.7,1,1
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,13 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,25(23),DC,T20,Bengaluru,10 Apr 25,108.7,1,1
INDIAN PREMIER LEAGUE 2025,64(32),MI,T20,Mumbai,07 Apr 25,200,5,4
INDIAN PREMIER LEAGUE 2025,12(12),GT,T20,Bengaluru,02 Apr 25,100,2,0
INDIAN PREMIER LEAGUE 2025,51(32),CSK,T20,Chennai,28 Mar 25,159.3,4,3
INDIAN PREMIER LEAGUE 2025,34(16),KKR,T20,Kolkata,22 Mar 25,212.5,5,1
INDIAN PREMIER LEAGUE 2024,34(22),RR,T20,Ahmedabad,22 May 24,154.5,2,2
INDIAN PREMIER LEAGUE 2024,41(23),CSK,T20,Bengaluru,18 May 24,178.2,2,4
INDIAN PREMIER LEAGUE 2024,52(32),DC,T20,Bengaluru,12 May 24,162.5,3,3
INDIAN PREMIER LEAGUE 2024,55(23),PBKS,T20,Dharamsala,09 May 24,239.1,3,6
INDIAN PREMIER LEAGUE 2024,2(3),GT,T20,Bengaluru,04 May 24,66.6,0,0
INDIAN PREMIER LEAGUE 2024,DNB,GT,T20,Ahmedabad,28 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,50(20),SRH,T20,Hyderabad,25 Apr 24,250,2,5
INDIAN PREMIER LEAGUE 2024,52(23),KKR,T20,Kolkata,21 Apr 24,226,3,5
INDIAN PREMIER LEAGUE 2024,9(5),SRH,T20,Bengaluru,15 Apr 24,180,0,1
INDIAN PREMIER LEAGUE 2024,50(26),MI,T20,Mumbai,11 Apr 24,192.3,3,4
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Jaipur,06 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,29(21),LSG,T20,Bengaluru,02 Apr 24,138.1,2,2
INDIAN PREMIER LEAGUE 2024,3(4),KKR,T20,Bengaluru,29 Mar 24,75,0,0
INDIAN PREMIER LEAGUE 2024,18(18),PBKS,T20,Bengaluru,25 Mar 24,100,1,1
INDIAN PREMIER LEAGUE 2024,0(3),CSK,T20,Chennai,22 Mar 24,0,0,0
"ENGLAND TOUR OF INDIA, 2024",17 & 0,ENG,Test,Ranchi,23 Feb 24,40.4 & 0,4 & 0,0 & 0
"ENGLAND TOUR OF INDIA, 2024",5 & 0,ENG,Test,Rajkot,15 Feb 24,33.3 & 0,1 & 0,0 & 0
"ENGLAND TOUR OF INDIA, 2024",32 & 9,ENG,Test,Visakhapatnam,02 Feb 24,44.4 & 47.3,3 & 1,0 & 0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",22(16),RSA,ODI,Paarl,21 Dec 23,137.5,3,1
INDIAN PREMIER LEAGUE 2022,58(42),RR,T20,Ahmedabad,27 May 22,138.1,4,3
INDIAN PREMIER LEAGUE 2022,112*(54),LSG,T20,Kolkata,25 May 22,207.4,12,7
INDIAN PREMIER LEAGUE 2022,DNB,GT,T20,Mumbai,19 May 22,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2022,26(21),PBKS,T20,Mumbai,13 May 22,123.8,1,2
INDIAN PREMIER LEAGUE 2022,48(38),SRH,T20,Mumbai,08 May 22,126.3,4,2
INDIAN PREMIER LEAGUE 2022,21(15),CSK,T20,Pune,04 May 22,140,1,1
INDIAN PREMIER LEAGUE 2022,52(32),GT,T20,Mumbai,30 Apr 22,162.5,5,2
INDIAN PREMIER LEAGUE 2022,16(16),RR,T20,Pune,26 Apr 22,100,0,1
INDIAN PREMIER LEAGUE 2021,31(30),PBKS,T20,Ahmedabad,30 Apr 21,103.3,2,1
INDIAN PREMIER LEAGUE 2021,31(22),DC,T20,Ahmedabad,27 Apr 21,140.9,0,2
