Stat,Test,ODI,T20,IPL
Matches,3,1,0,52
Innings,6,1,0,47
Runs,63,22,0,1429
Balls,164,16,0,879
Highest,32,22,0,112
Average,10.5,22,0,32.48
SR,38.42,137.50,0,162.58
Not Out,0,0,0,3
Fours,9,3,0,93
Sixes,0,1,0,98
Ducks,2,0,0,1
