Stat,Test,ODI,T20,IPL
Matches,0,0,0,17
Innings,0,0,0,17
Runs,0,0,0,656
Balls,0,0,0,292
Highest,0,0,0,103
Average,0,0,0,38.59
SR,0,0,0,224.66
Not Out,0,0,0,0
Fours,0,0,0,53
Sixes,0,0,0,61
Ducks,0,0,0,2
