Stat,Test,ODI,T20,IPL
Matches,0,0,0,26
Innings,0,0,0,26
Runs,0,0,0,761
Balls,0,0,0,383
Highest,0,0,0,103
Average,0,0,0,29.27
SR,0,0,0,198.70
Not Out,0,0,0,0
Fours,0,0,0,76
Sixes,0,0,0,51
Ducks,0,0,0,1
