bowler,overs,maidens,runs,wickets,economy
Sheldon Cottrell,3.0,0,52,1,17.3
Mohammed Shami,4.0,0,53,3,13.2
Ravi Bishnoi,4.0,0,34,0,8.5
James Neesham,4.0,0,40,1,10.0
Murugan Ashwin,1.3,0,16,1,10.7
Glenn Maxwell,3.0,0,29,0,9.7
