bowler,overs,maidens,runs,wickets,economy
Marlon Samuels,3,0,33,1,11.0
Wayne Parnell,4,1,25,1,6.25
Ashish Nehra,4,0,41,1,10.25
Bhuvneshwar Kumar,4,0,22,1,5.5
Murali Kartik,2,0,16,0,8.0
Sourav Ganguly,3,0,39,0,13.0
