over,runs,wickets
1,11,0
2,5,0
3,9,0
4,7,0
5,7,0
6,6,0
7,6,0
8,8,0
9,3,0
10,11,0
11,6,0
12,17,0
13,4,0
14,7,0
15,2,0
16,10,0
17,19,0
18,9,0
19,1,0
20,15,0
