bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,3.2,0,19,1,5.94
Siddarth Kaul,2.0,1,8,0,4.0
Morne Morkel,4.0,0,27,2,6.75
Umesh Yadav,3.0,0,32,0,10.67
Johan Botha,3.0,0,11,1,3.67
Shahbaz Nadeem,4.0,0,17,2,4.25
