bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,34,1,8.5
Sandeep Sharma,3,0,20,1,6.7
Nabi,4,0,13,1,3.2
Y Pathan,1,0,8,0,8.0
S Kaul,4,0,34,2,8.5
Rashid Khan,4,0,27,1,6.8
