Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,2-20,LSG,T20,Mumbai,04 May 26,10,2,0
INDIAN PREMIER LEAGUE 2026,1-39,DC,T20,Delhi,04 Apr 26,12.5,3.1,0
ICC MEN'S T20 WORLD CUP 2026,0-35,NZ,T20I,Kolkata,04 Mar 26,17.5,2,0
ICC MEN'S T20 WORLD CUP 2026,2-40,ZIM,T20I,Delhi,01 Mar 26,10,4,0
ICC MEN'S T20 WORLD CUP 2026,2-31,WI,T20I,Ahmedabad,26 Feb 26,7.7,4,0
ICC MEN'S T20 WORLD CUP 2026,2-12,IND,T20I,Ahmedabad,22 Feb 26,4,3,0
ICC MEN'S T20 WORLD CUP 2026,3-12,UAE,T20I,Delhi,18 Feb 26,3,4,0
ICC MEN'S T20 WORLD CUP 2026,1-34,NZ,T20I,Ahmedabad,14 Feb 26,8.5,4,0
ICC MEN'S T20 WORLD CUP 2026,1-27,CAN,T20I,Ahmedabad,09 Feb 26,6.7,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",0-16,WI,T20I,Johannesburg,31 Jan 26,8,2,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",2-35,WI,T20I,Paarl,27 Jan 26,8.7,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-44,IND,T20I,Ahmedabad,19 Dec 25,14.6,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-18,IND,T20I,Dharamsala,14 Dec 25,6,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-53,IND,ODI,Visakhapatnam,06 Dec 25,8.8,6,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-79,IND,ODI,Raipur,03 Dec 25,9.8,8,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-66,IND,ODI,Ranchi,30 Nov 25,6.6,10,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-32 & 0-14,IND,Test,Kolkata,14 Nov 25,2.9 & 7,11 & 2,4 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-23,PAK,ODI,Faisalabad,08 Nov 25,7.6,3,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2-58,PAK,ODI,Faisalabad,06 Nov 25,5.8,10,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2-32,PAK,ODI,Faisalabad,04 Nov 25,5,6.4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2-24,PAK,T20I,Lahore,01 Nov 25,6,4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",1-17,PAK,T20I,Lahore,31 Oct 25,8.5,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",4-14,PAK,T20I,Rawalpindi,28 Oct 25,3.5,4,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",2-20,ENG,T20I,Cardiff,10 Sep 25,10,2,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",2-79,ENG,ODI,Southampton,07 Sep 25,7.9,10,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1-38,ENG,ODI,London,04 Sep 25,3.8,10,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",0-21,ENG,ODI,Leeds,02 Sep 25,7,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0-68,AUS,ODI,Mackay,24 Aug 25,6.8,10,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",3-26,AUS,T20I,Cairns,16 Aug 25,6.5,4,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",3-20,AUS,T20I,Darwin,12 Aug 25,6.6,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0-44,AUS,T20I,Darwin,10 Aug 25,14.6,3,0
"ZIMBABWE T20I TRI-SERIES, 2025",0-38,NZ,T20I,Harare,26 Jul 25,9.5,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",2-16,ZIM,T20I,Harare,20 Jul 25,4,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",0-33,NZ,T20I,Harare,16 Jul 25,8.2,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",0-36,ZIM,T20I,Harare,14 Jul 25,9,4,0
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",1-27 & 4-38,ZIM,Test,Bulawayo,06 Jul 25,3.8 & 2,7 & 19,1 & 8
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",0-31 & 5-43,ZIM,Test,Bulawayo,28 Jun 25,3.4 & 3.5,9 & 12,1 & 2
INDIAN PREMIER LEAGUE 2025,0-29,RR,T20,Jaipur,01 May 25,9.6,3,0
INDIAN PREMIER LEAGUE 2025,1-26,LSG,T20,Mumbai,27 Apr 25,6.5,4,0
"PAKISTAN ODI TRI-SERIES, 2025",1-70,PAK,ODI,Karachi,12 Feb 25,8.7,8,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",4-63 & 1-54,PAK,Test,Centurion,26 Dec 24,4.2 & 4.7,15 & 11.4,4 & 1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",1-69,PAK,ODI,Johannesburg,22 Dec 24,7.6,9,0
