bowler,overs,maidens,runs,wickets,economy
Vaibhav Arora,3.5,0,35,0,9.1
Kagiso Rabada,4.0,0,29,1,7.2
Arshdeep Singh,4.0,0,32,0,8.0
Rahul Chahar,4.0,0,28,2,7.0
Odean Smith,1.0,0,8,0,8.0
Liam Livingstone,2.0,0,19,0,9.5
