over,runs,wickets
1,6,0
2,2,0
3,6,0
4,8,0
5,11,0
6,6,0
7,14,0
8,8,0
9,3,0
10,10,0
11,6,0
12,8,0
13,9,0
14,9,0
15,5,0
16,10,0
17,10,0
18,8,0
19,13,0
