bowler,overs,maidens,runs,wickets,economy
Mohit Sharma,4,0,26,1,6.5
Albie Morkel,3,0,12,2,4.0
Chris Morris,4,0,25,1,6.25
Ravichandran Ashwin,3,0,22,0,7.33
Ravindra Jadeja,2,0,19,0,9.5
Dwayne Bravo,4,0,42,4,10.5
