bowler,overs,maidens,runs,wickets,economy
RP Singh,4.0,0,22,1,5.5
Chaminda Vaas,4.0,0,19,2,4.75
Andrew Symonds,4.0,0,30,0,7.5
Pragyan Ojha,3.3,0,25,1,7.58
Dwayne Smith,1.0,0,4,0,4.0
Rohit Sharma,3.0,0,12,3,4.0
