over,runs,wickets
1,1,0
2,10,0
3,8,0
4,4,0
5,11,0
6,27,0
7,3,0
8,4,0
9,8,0
10,6,0
11,4,0
12,6,0
13,4,0
14,6,0
15,13,0
16,10,0
17,7,0
18,4,0
19,14,0
20,14,0
