bowler,overs,maidens,runs,wickets,economy
Jaydev Unadkat,4,0,24,1,6.0
Washington Sundar,4,0,16,3,4.0
Lockie Ferguson,3,0,21,1,7.0
Shardul Thakur,4,0,37,3,9.2
Adam Zampa,1,0,9,0,9.0
Daniel Christian,4,0,33,0,8.2
