bowler,overs,maidens,runs,wickets,economy
Akash Singh,3,0,17,1,5.7
Tushar Deshpande,3,0,26,0,8.7
M Theekshana,4,0,27,1,6.8
Moeen,2,0,18,0,9.0
Ravindra Jadeja,4,0,22,3,5.5
Matheesha Pathirana,4,0,22,1,5.5
