bowler,overs,maidens,runs,wickets,economy
Harmeet Singh,4.0,0,34,1,8.5
S Sreesanth,2.4,0,38,0,15.83
James Faulkner,4.0,0,17,2,4.25
Kevon Cooper,4.0,0,26,0,6.5
Siddharth Trivedi,4.0,0,31,0,7.75
