over,runs,wickets
1,5,0
2,4,0
3,9,0
4,6,0
5,9,0
6,6,0
7,8,0
8,7,0
9,6,0
10,17,0
11,4,0
12,3,0
13,9,0
14,2,0
15,7,0
16,8,0
17,8,0
18,12,0
19,6,0
20,26,0
