Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-7,KKR,T20,Delhi,08 May 26,3.5,2,0
INDIAN PREMIER LEAGUE 2026,1-30,CSK,T20,Delhi,05 May 26,7.5,4,0
INDIAN PREMIER LEAGUE 2026,0-41,SRH,T20,Hyderabad,21 Apr 26,10.2,4,0
INDIAN PREMIER LEAGUE 2026,2-39,RCB,T20,Bengaluru,18 Apr 26,9.7,4,0
INDIAN PREMIER LEAGUE 2026,0-41,CSK,T20,Chennai,11 Apr 26,10.2,4,0
INDIAN PREMIER LEAGUE 2026,1-24,GT,T20,Delhi,08 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2026,1-34,MI,T20,Delhi,04 Apr 26,8.5,4,0
INDIAN PREMIER LEAGUE 2026,3-27,LSG,T20,Lucknow,01 Apr 26,7.9,3.4,0
ICC MEN'S T20 WORLD CUP 2026,0-22,NZ,T20I,Kolkata,04 Mar 26,11,2,0
ICC MEN'S T20 WORLD CUP 2026,1-29,ZIM,T20I,Delhi,01 Mar 26,7.2,4,0
ICC MEN'S T20 WORLD CUP 2026,3-30,WI,T20I,Ahmedabad,26 Feb 26,7.5,4,0
ICC MEN'S T20 WORLD CUP 2026,0-15,IND,T20I,Ahmedabad,22 Feb 26,3.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-34,NZ,T20I,Ahmedabad,14 Feb 26,8.5,4,0
ICC MEN'S T20 WORLD CUP 2026,3-26,AFG,T20I,Ahmedabad,11 Feb 26,6.5,4,0
ICC MEN'S T20 WORLD CUP 2026,4-31,CAN,T20I,Ahmedabad,09 Feb 26,7.7,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",1-19,WI,T20I,Johannesburg,31 Jan 26,9.5,2,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-29,IND,T20I,Ahmedabad,19 Dec 25,7.2,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-23,IND,T20I,Dharamsala,14 Dec 25,7.6,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-26,IND,T20I,New Chandigarh,11 Dec 25,8.3,3.1,0
"SOUTH AFRICA TOUR OF INDIA, 2025",3-31,IND,T20I,Cuttack,09 Dec 25,7.7,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-56,IND,ODI,Visakhapatnam,06 Dec 25,8.6,6.5,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-51,IND,ODI,Raipur,03 Dec 25,5.1,10,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-17,PAK,ODI,Faisalabad,08 Nov 25,5.6,3,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2-46,PAK,ODI,Faisalabad,04 Nov 25,5.1,9,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-14,PAK,T20I,Lahore,31 Oct 25,7,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",1-35,PAK,T20I,Rawalpindi,28 Oct 25,8.7,4,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1-72,ENG,ODI,London,04 Sep 25,7.2,10,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1-20,ENG,ODI,Leeds,02 Sep 25,4,5,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",5-42,AUS,ODI,Mackay,22 Aug 25,5,8.4,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",2-28,AUS,ODI,Cairns,19 Aug 25,6.2,4.5,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0-34,AUS,T20I,Cairns,16 Aug 25,9.7,3.5,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1-19,AUS,T20I,Darwin,12 Aug 25,5.5,3.4,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1-34,AUS,T20I,Darwin,10 Aug 25,11.3,3,0
"ZIMBABWE T20I TRI-SERIES, 2025",2-24,NZ,T20I,Harare,26 Jul 25,6,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",1-29,ZIM,T20I,Harare,20 Jul 25,7.2,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",1-28,NZ,T20I,Harare,16 Jul 25,9.3,3,0
"ZIMBABWE T20I TRI-SERIES, 2025",1-15,ZIM,T20I,Harare,14 Jul 25,3.7,4,1
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,0-45 & 3-38,AUS,Test,London,11 Jun 25,5.6 & 2.9,8 & 13,0 & 1
INDIAN PREMIER LEAGUE 2025,1-51,SRH,T20,Lucknow,23 May 25,12.7,4,0
INDIAN PREMIER LEAGUE 2025,3-30,CSK,T20,Bengaluru,03 May 25,7.5,4,0
"ICC CHAMPIONS TROPHY, 2025",3-72,NZ,ODI,Lahore,05 Mar 25,7.2,10,0
"ICC CHAMPIONS TROPHY, 2025",1-33,ENG,ODI,Karachi,01 Mar 25,4.7,7,0
"ICC CHAMPIONS TROPHY, 2025",2-56,AFG,ODI,Karachi,21 Feb 25,7,8,0
"PAKISTAN ODI TRI-SERIES, 2025",1-74,PAK,ODI,Karachi,12 Feb 25,8.2,9,0
"PAKISTAN ODI TRI-SERIES, 2025",0-54,NZ,ODI,Lahore,10 Feb 25,7.7,7,0
"IRELAND V SOUTH AFRICA IN UAE, 2024",0-70,IRE,ODI,Abu Dhabi,07 Oct 24,7.7,9,0
"IRELAND V SOUTH AFRICA IN UAE, 2024",2-38,IRE,ODI,Abu Dhabi,04 Oct 24,5.4,7,1
"IRELAND V SOUTH AFRICA IN UAE, 2024",2-35,IRE,ODI,Abu Dhabi,02 Oct 24,5.8,6,0
"IRELAND V SOUTH AFRICA IN UAE, 2024",1-23,IRE,T20I,Abu Dhabi,29 Sep 24,5.7,4,0
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",2-22,AFG,ODI,Sharjah,22 Sep 24,3.6,6,1
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",1-50,AFG,ODI,Sharjah,20 Sep 24,5,10,0
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",1-6,AFG,ODI,Sharjah,18 Sep 24,1.5,4,1
