bowler,overs,maidens,runs,wickets,economy
Lasith Malinga,4,1,16,2,4.0
Harbhajan Singh,3,0,16,1,5.33
Munaf Patel,4,0,26,2,6.5
Pragyan Ojha,4,0,23,1,5.75
Kieron Pollard,4,0,31,1,7.75
James Franklin,1,0,12,0,12.0
