over,runs,wickets
1,10,0
2,7,0
3,0,0
4,11,0
5,18,0
6,2,0
7,8,0
8,8,0
9,12,0
10,12,0
11,5,0
12,12,0
13,4,0
14,8,0
15,5,0
16,10,0
17,15,0
18,11,0
19,15,0
20,16,0
