over,runs,wickets
1,9,0
2,11,0
3,20,0
4,5,0
5,12,0
6,14,0
7,12,0
8,10,0
9,2,0
10,4,0
11,5,0
12,15,0
13,4,0
14,16,0
15,5,0
16,5,0
17,9,0
18,12,0
19,6,0
20,5,0
