Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-61,SRH,T20,Hyderabad,06 May 26,15.2,4,0
INDIAN PREMIER LEAGUE 2026,1-33,GT,T20,Ahmedabad,03 May 26,8.2,4,0
INDIAN PREMIER LEAGUE 2026,0-41,RR,T20,New Chandigarh,28 Apr 26,12.8,3.2,0
INDIAN PREMIER LEAGUE 2026,0-45,DC,T20,Delhi,25 Apr 26,11.2,4,0
INDIAN PREMIER LEAGUE 2026,2-37,LSG,T20,New Chandigarh,19 Apr 26,9.2,4,0
INDIAN PREMIER LEAGUE 2026,1-30,MI,T20,Mumbai,16 Apr 26,7.5,4,0
INDIAN PREMIER LEAGUE 2026,0-40,SRH,T20,New Chandigarh,11 Apr 26,10,4,0
INDIAN PREMIER LEAGUE 2026,1-43,CSK,T20,Chennai,03 Apr 26,10.7,4,0
INDIAN PREMIER LEAGUE 2026,1-20,GT,T20,New Chandigarh,31 Mar 26,5,4,0
ICC MEN'S T20 WORLD CUP 2026,0-53,NZ,T20I,Kolkata,04 Mar 26,21.2,2.5,0
ICC MEN'S T20 WORLD CUP 2026,0-50,WI,T20I,Ahmedabad,26 Feb 26,12.5,4,0
ICC MEN'S T20 WORLD CUP 2026,4-22,IND,T20I,Ahmedabad,22 Feb 26,6.2,3.5,0
ICC MEN'S T20 WORLD CUP 2026,4-40,NZ,T20I,Ahmedabad,14 Feb 26,10,4,0
ICC MEN'S T20 WORLD CUP 2026,1-42,AFG,T20I,Ahmedabad,11 Feb 26,10.5,4,0
ICC MEN'S T20 WORLD CUP 2026,2-30,CAN,T20I,Ahmedabad,09 Feb 26,7.5,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",1-39,WI,T20I,Centurion,29 Jan 26,9.7,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-50,IND,T20I,Ahmedabad,19 Dec 25,12.5,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-24,IND,T20I,Dharamsala,14 Dec 25,8,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-25,IND,T20I,New Chandigarh,11 Dec 25,6.2,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-23,IND,T20I,Cuttack,09 Dec 25,5.7,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-39,IND,ODI,Visakhapatnam,06 Dec 25,4.8,8,1
"SOUTH AFRICA TOUR OF INDIA, 2025",2-63,IND,ODI,Raipur,03 Dec 25,6.3,10,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-76,IND,ODI,Ranchi,30 Nov 25,7.6,10,0
"SOUTH AFRICA TOUR OF INDIA, 2025",6-48 & 1-23,IND,Test,Guwahati,22 Nov 25,2.4 & 1.5,19.5 & 15,5 & 7
"SOUTH AFRICA TOUR OF INDIA, 2025",3-35 & 2-15,IND,Test,Kolkata,14 Nov 25,2.3 & 2.1,15 & 7,4 & 3
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-58 & 0-5,PAK,Test,Rawalpindi,20 Oct 25,2.9 & 1.6,20 & 3,6 & 1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",0-60,ENG,T20I,Manchester,12 Sep 25,15,4,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",2-18,ENG,T20I,Cardiff,10 Sep 25,9,2,0
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,3-49 & 1-58,AUS,Test,London,11 Jun 25,3.5 & 3.2,14 & 18,5 & 3
INDIAN PREMIER LEAGUE 2025,2-34,MI,T20,Jaipur,26 May 25,8.5,4,0
INDIAN PREMIER LEAGUE 2025,1-41,DC,T20,Jaipur,24 May 25,10.2,4,0
INDIAN PREMIER LEAGUE 2025,2-41,RR,T20,Jaipur,18 May 25,13.6,3,0
INDIAN PREMIER LEAGUE 2025,1-31,LSG,T20,Dharamsala,04 May 25,7.7,4,0
INDIAN PREMIER LEAGUE 2025,2-30,CSK,T20,Chennai,30 Apr 25,7.5,4,0
INDIAN PREMIER LEAGUE 2025,0-6,KKR,T20,Kolkata,26 Apr 25,6,1,0
INDIAN PREMIER LEAGUE 2025,0-20,RCB,T20,New Chandigarh,20 Apr 25,6.6,3,0
INDIAN PREMIER LEAGUE 2025,2-10,RCB,T20,Bengaluru,18 Apr 25,3.3,3,0
INDIAN PREMIER LEAGUE 2025,3-17,KKR,T20,New Chandigarh,15 Apr 25,5.4,3.1,0
INDIAN PREMIER LEAGUE 2025,0-39,SRH,T20,Hyderabad,12 Apr 25,19.5,2,0
INDIAN PREMIER LEAGUE 2025,0-48,CSK,T20,New Chandigarh,08 Apr 25,12,4,0
INDIAN PREMIER LEAGUE 2025,1-45,RR,T20,New Chandigarh,05 Apr 25,11.2,4,0
INDIAN PREMIER LEAGUE 2025,1-28,LSG,T20,Lucknow,01 Apr 25,7,4,0
INDIAN PREMIER LEAGUE 2025,1-44,GT,T20,Ahmedabad,25 Mar 25,11,4,0
"ICC CHAMPIONS TROPHY, 2025",0-79,NZ,ODI,Lahore,05 Mar 25,7.9,10,0
"ICC CHAMPIONS TROPHY, 2025",3-39,ENG,ODI,Karachi,01 Mar 25,5.5,7,0
"ICC CHAMPIONS TROPHY, 2025",1-32,AFG,ODI,Karachi,21 Feb 25,4,8,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",1-36 & 2-101,PAK,Test,Cape Town,03 Jan 25,3 & 4.2,12 & 24,4 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",1-43 & 6-52,PAK,Test,Centurion,26 Dec 24,3.5 & 3.7,12.3 & 14,1 & 3
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",2-58,PAK,ODI,Johannesburg,22 Dec 24,6.4,9,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",3-71,PAK,ODI,Cape Town,19 Dec 24,7.1,10,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",1-45,PAK,ODI,Paarl,17 Dec 24,4.8,9.3,0
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",2-100 & 1-54,SL,Test,Gqeberha,05 Dec 24,4 & 5.3,25 & 10.1,4 & 1
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",7-13 & 4-73,SL,Test,Durban,27 Nov 24,2 & 3.4,6.5 & 21.4,1 & 5
"INDIA TOUR OF SOUTH AFRICA, 2024",0-42,IND,T20I,Johannesburg,15 Nov 24,10.5,4,0
"INDIA TOUR OF SOUTH AFRICA, 2024",1-28,IND,T20I,Centurion,13 Nov 24,7,4,0
"INDIA TOUR OF SOUTH AFRICA, 2024",1-25,IND,T20I,Gqeberha,10 Nov 24,6.2,4,1
"INDIA TOUR OF SOUTH AFRICA, 2024",1-24,IND,T20I,Durban,08 Nov 24,6,4,0
ICC MENS T20 WORLD CUP 2024,1-49,IND,T20I,"Bridgetown, Barbados",29 Jun 24,12.2,4,0
ICC MENS T20 WORLD CUP 2024,3-16,AFG,T20I,"Tarouba, Trinidad",26 Jun 24,5.3,3,0
ICC MENS T20 WORLD CUP 2024,1-17,WI,T20I,"North Sound, Antigua",23 Jun 24,8.5,2,0
ICC MENS T20 WORLD CUP 2024,0-31,ENG,T20I,"Gros Islet, St Lucia",21 Jun 24,7.7,4,0
ICC MENS T20 WORLD CUP 2024,0-32,USA,T20I,"North Sound, Antigua",19 Jun 24,10.6,3,0
ICC MENS T20 WORLD CUP 2024,0-16,NEP,T20I,"Kingstown, St Vincent",14 Jun 24,4,4,0
ICC MENS T20 WORLD CUP 2024,0-17,BAN,T20I,New York,10 Jun 24,4.2,4,0
ICC MENS T20 WORLD CUP 2024,2-20,NED,T20I,New York,08 Jun 24,5,4,0
ICC MENS T20 WORLD CUP 2024,0-15,SL,T20I,New York,03 Jun 24,4.8,3.1,0
INDIAN PREMIER LEAGUE 2024,1-45,MI,T20,Mumbai,06 May 24,15,3,0
INDIAN PREMIER LEAGUE 2024,0-44,RR,T20,Hyderabad,02 May 24,11,4,0
INDIAN PREMIER LEAGUE 2024,0-40,KKR,T20,Kolkata,23 Mar 24,13.3,3,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",0-29 & 1-15,IND,Test,Cape Town,03 Jan 24,3.2 & 7.5,9 & 2,2 & 0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",1-52 & 3-36,IND,Test,Centurion,26 Dec 23,3.2 & 5,16 & 7.1,2 & 1
"INDIA TOUR OF SOUTH AFRICA, 2023-24",1-39,IND,T20I,Gqeberha,12 Dec 23,13,3,0
ICC CRICKET WORLD CUP 2023,0-35,AUS,ODI,Kolkata,16 Nov 23,8.3,4.2,0
ICC CRICKET WORLD CUP 2023,1-94,IND,ODI,Kolkata,05 Nov 23,10,9.4,0
ICC CRICKET WORLD CUP 2023,3-31,NZ,ODI,Pune,01 Nov 23,3.8,8,1
ICC CRICKET WORLD CUP 2023,3-43,PAK,ODI,Chennai,27 Oct 23,4.7,9,1
ICC CRICKET WORLD CUP 2023,2-39,BAN,ODI,Mumbai,24 Oct 23,4.8,8,0
ICC CRICKET WORLD CUP 2023,2-35,ENG,ODI,Mumbai,21 Oct 23,7,5,0
ICC CRICKET WORLD CUP 2023,2-27,NED,ODI,Dharamsala,17 Oct 23,3.3,8,1
ICC CRICKET WORLD CUP 2023,2-54,AUS,ODI,Lucknow,12 Oct 23,7.7,7,0
ICC CRICKET WORLD CUP 2023,2-92,SL,ODI,Delhi,07 Oct 23,9.2,10,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",5-39,AUS,ODI,Johannesburg,17 Sep 23,4.8,8,1
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-55,AUS,ODI,Centurion,15 Sep 23,9.1,6,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",0-30,AUS,ODI,Potchefstroom,12 Sep 23,10,3,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-63,AUS,ODI,Bloemfontein,09 Sep 23,7,9,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-44,AUS,ODI,Bloemfontein,07 Sep 23,7.3,6,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-45,AUS,T20I,Durban,30 Aug 23,11.2,4,0
INDIAN PREMIER LEAGUE 2023,1-39,GT,T20,Ahmedabad,15 May 23,9.7,4,0
INDIAN PREMIER LEAGUE 2023,1-44,RR,T20,Jaipur,07 May 23,11,4,0
INDIAN PREMIER LEAGUE 2023,2-24,KKR,T20,Hyderabad,04 May 23,8,3,0
