Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2-8,SKR,T20I,Nisshin,08 May 26,2.6,3,1
"COOK ISLANDS TOUR OF JAPAN, 2025",2-27,JPN,T20I,"Sano, Kanto",14 May 25,6.7,4,0
"COOK ISLANDS TOUR OF JAPAN, 2025",1-12,JPN,T20I,"Sano, Kanto",13 May 25,3,4,0
"JAPAN T20I TRI-SERIES, 2025",1-14,THAI,T20I,"Sano, Kanto",09 May 25,4.6,3,0
"JAPAN T20I TRI-SERIES, 2025",2-14,JPN,T20I,"Sano, Kanto",09 May 25,4.2,3.3,0
"JAPAN T20I TRI-SERIES, 2025",1-21,THAI,T20I,"Sano, Kanto",07 May 25,5.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1-24,FIJI,T20I,Apia,24 Aug 24,6,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",3-39,WSM,T20I,Apia,23 Aug 24,9.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",5-17,VAN,T20I,Apia,21 Aug 24,4.2,4,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",3-25,FIJI,T20I,Apia,20 Aug 24,8.3,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",3-36,WSM,T20I,Apia,19 Aug 24,10.9,3.3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",2-30,VAN,T20I,Apia,17 Aug 24,10,3,0
