Stat,Test,ODI,T20,IPL
Matches,0,0,12,0
Innings,0,0,12,0
Balls,0,0,258,0
Runs,0,0,267,0
Maidens,0,0,2,0
Wickets,0,0,26,0
Avg,0.0,0.0,10.27,0.0
Eco,0,0,6.21,0
SR,0.0,0.0,9.92,0.0
BBI,-/-,-/-,5/17,-/-
BBM,-/-,-/-,5/17,-/-
