over,runs,wickets
1,13,0
2,1,0
3,3,0
4,17,0
5,16,0
6,7,0
7,4,0
8,5,0
9,8,0
10,6,0
11,6,0
12,13,0
13,17,0
14,5,0
15,1,0
16,4,0
17,11,0
18,15,0
19,5,0
20,6,0
