batter,runs,balls,fours,sixes,strike_rate,dismissal
Dinesh Karthik,27,18,3,1,150.0,run out (Southee/Samson)
Chris Gayle,10,4,1,1,250.0,c Deepak Hooda b Southee
AB de Villiers,57,45,9,1,126.67,run out (Deepak Hooda/Samson)
Virat Kohli,1,4,0,0,25.0,c Samson b Southee
Mandeep Singh,27,20,4,0,135.0,lbw b Binny
Harshal Patel,6,2,0,1,300.0,run out (A Rahane/Samson)
David Wiese,11,8,2,0,137.5,c Southee b D Kulkarni
Sarfaraz Khan,45,21,6,1,214.29,not out
