bowler,overs,maidens,runs,wickets,economy
Tim Southee,4,0,32,2,8
Dhawal Kulkarni,4,0,36,1,9
James Faulkner,2,0,26,0,13
Shane Watson,3,0,27,0,9
Pravin Tambe,3,0,39,0,13
Stuart Binny,4,0,32,1,8
