over,runs,wickets
1,7,0
2,7,0
3,9,0
4,6,0
5,7,0
6,6,0
7,7,0
8,8,0
9,10,0
10,12,0
11,11,0
12,7,0
13,4,0
14,5,0
15,18,0
16,18,0
17,8,0
18,4,0
19,11,0
20,5,0
