bowler,overs,maidens,runs,wickets,economy
Harbhajan Singh,4,0,36,0,9.0
Mitchell McClenaghan,4,0,20,3,5.0
Lasith Malinga,4,1,23,4,5.75
Jagadeesha Suchith,4,0,25,1,6.25
Vinay Kumar,4,0,31,0,7.75
