bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4,1,29,2,7.25
Umesh Yadav,4,0,24,2,6.0
Morne Morkel,4,0,36,0,9.0
Ashish Nehra,4,0,27,0,6.75
Shahbaz Nadeem,4,0,30,0,7.5
