batter,runs,balls,fours,sixes,strike_rate,dismissal
Quinton de Kock,54,43,5,1,125.58,c Dhoni b Mustafizur
KL Rahul,82,53,9,3,154.72,c Ravindra Jadeja b Matheesha Pathirana
Nicholas Pooran,23,12,3,1,191.67,not out
Marcus Stoinis,8,7,1,0,114.29,not out
