Stat,Test,ODI,T20,IPL
Matches,4,9,30,23
Innings,1,1,0,1
Balls,26,24,0,3
Runs,22,28,0,8
Maidens,0,0,0,0
Wickets,1,0,0,1
Avg,22.0,0.0,0.0,8.0
Eco,5.08,7,0,0
SR,26.0,0.0,0.0,3.0
BBI,1/22,0/28,-/-,1/8
BBM,1/22,0/28,-/-,1/8
