Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"SRI LANKA TOUR OF BANGLADESH, 2018",0-6 & DNB,SL,Test,Chattogram,31 Jan 18,3 & DNB,2 & DNB,0 & DNB
"BANGLADESH TOUR OF SOUTH AFRICA, 2017",0-6 & DNB,RSA,Test,Bloemfontein,06 Oct 17,6 & DNB,1 & DNB,0 & DNB
"BANGLADESH TOUR OF SOUTH AFRICA, 2017",0-15 & 3-27,RSA,Test,Potchefstroom,28 Sep 17,7.5 & 4.5,2 & 6,0 & 0
"AUSTRALIA TOUR OF BANGLADESH, 2017",0-6 & DNB,AUS,Test,Chattogram,04 Sep 17,3 & DNB,2 & DNB,0 & DNB
"ENGLAND TOUR OF BANGLADESH, 2016",0-0 & DNB,ENG,Test,Chattogram,20 Oct 16,0 & DNB,1 & DNB,1 & DNB
"PAKISTAN TOUR OF BANGLADESH, 2015",0-12 & DNB,PAK,Test,Dhaka,06 May 15,4 & DNB,3 & DNB,0 & DNB
"PAKISTAN TOUR OF BANGLADESH, 2015",0-13 & DNB,PAK,Test,Khulna,28 Apr 15,2.6 & DNB,5 & DNB,0 & DNB
"ZIMBABWE TOUR OF BANGLADESH, 2014",0-7,ZIM,ODI,Dhaka,26 Nov 14,3.5,2,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",0-11,ZIM,ODI,Chattogram,21 Nov 14,11,1,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",0-0 & DNB,ZIM,Test,Khulna,03 Nov 14,0 & DNB,1 & DNB,1 & DNB
"BANGLADESH TOUR OF WEST INDIES, 2014",DNB & 0-17,WI,Test,"Gros Islet, St Lucia",13 Sep 14,DNB & 4.2,DNB & 4,DNB & 0
"BANGLADESH TOUR OF WEST INDIES, 2014",0-1 & DNB,WI,Test,"Kingstown, St Vincent",05 Sep 14,1 & DNB,1 & DNB,0 & DNB
"BANGLADESH TOUR OF WEST INDIES, 2014",0-19,WI,ODI,"Basseterre, St Kitts",25 Aug 14,19,1,0
ICC WORLD TWENTY20 2014,0-14,AUS,T20I,Dhaka,01 Apr 14,14,1,0
"ASIA CUP, 2014",2-37,PAK,ODI,Dhaka,04 Mar 14,4.1,9,1
"ASIA CUP, 2014",1-38,AFG,ODI,Fatullah,01 Mar 14,3.8,10,0
"ASIA CUP, 2014",0-13,IND,ODI,Fatullah,26 Feb 14,6.5,2,0
SRI LANKA IN BANGLADESH 2014,0-7,SL,ODI,Dhaka,20 Feb 14,7,1,0
SRI LANKA IN BANGLADESH 2014,0-8 & 0-46,SL,Test,Chattogram,04 Feb 14,2 & 6.5,4 & 7,0 & 0
SRI LANKA IN BANGLADESH 2014,0-20 & DNB,SL,Test,Dhaka,27 Jan 14,3.3 & DNB,6 & DNB,0 & DNB
NEW ZEALAND TOUR OF BANGLADESH 2013,2-13,NZ,ODI,Dhaka,31 Oct 13,3.2,4,0
NEW ZEALAND TOUR OF BANGLADESH 2013,0-7 & DNB,NZ,Test,Dhaka,21 Oct 13,2.3 & DNB,3 & DNB,0 & DNB
NEW ZEALAND TOUR OF BANGLADESH 2013,1-10 & 0-10,NZ,Test,Chattogram,09 Oct 13,1.6 & 2.5,6.1 & 4,0 & 0
BANGLADESH TOUR OF ZIMBABWE 2013,0-18,ZIM,T20I,Bulawayo,12 May 13,9,2,0
BANGLADESH TOUR OF ZIMBABWE 2013,0-7,ZIM,ODI,Bulawayo,03 May 13,7,1,0
BANGLADESH TOUR OF SRI LANKA 2013,0-6 & DNB,SL,Test,Colombo,16 Mar 13,3 & DNB,2 & DNB,0 & DNB
BANGLADESH TOUR OF SRI LANKA 2013,0-17 & 0-25,SL,Test,Galle,08 Mar 13,8.5 & 5,2 & 5,0 & 0
WEST INDIES TOUR OF BANGLADESH 2012,2-14,WI,ODI,Dhaka,08 Dec 12,7,2,0
WEST INDIES TOUR OF BANGLADESH 2012,0-9,WI,ODI,Dhaka,05 Dec 12,3,3,0
