Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"BANGLADESH TOUR OF PAKISTAN, 2024",50 & DNB,PAK,Test,Rawalpindi,21 Aug 24,65.7 & DNB,5 & DNB,0 & DNB
"SRI LANKA TOUR OF BANGLADESH, 2024",33 & 50,SL,Test,Chattogram,30 Mar 24,39.2 & 89.2,3 & 8,0 & 1
"SRI LANKA TOUR OF BANGLADESH, 2024",5 & 87*,SL,Test,Sylhet,22 Mar 24,71.4 & 58.7,1 & 12,0 & 1
"NEW ZEALAND TOUR OF BANGLADESH, 2023",5 & 10,NZ,Test,Dhaka,06 Dec 23,50 & 52.6,0 & 2,0 & 0
"NEW ZEALAND TOUR OF BANGLADESH, 2023",37 & 40,NZ,Test,Sylhet,28 Nov 23,47.4 & 58.8,4 & 4,0 & 0
"AFGHANISTAN TOUR OF BANGLADESH, 2023",15 & 121*,AFG,Test,Dhaka,14 Jun 23,60 & 83.4,1 & 12,1 & 1
"IRELAND TOUR OF BANGLADESH, 2023",17 & 20*,IRE,Test,Dhaka,04 Apr 23,50 & 90.9,4 & 1,0 & 1
"INDIA TOUR OF BANGLADESH, 2022",84 & 5,IND,Test,Dhaka,22 Dec 22,53.5 & 55.5,12 & 1,1 & 0
"BANGLADESH TOUR OF WEST INDIES, 2022",0 & 4,WI,Test,"North Sound, Antigua",16 Jun 22,0 & 33.3,0 & 1,0 & 0
"SRI LANKA TOUR OF BANGLADESH, 2022",9 & 0,SL,Test,Dhaka,23 May 22,100 & 0,2 & 0,0 & 0
"SRI LANKA TOUR OF BANGLADESH, 2022",2 & DNB,SL,Test,Chattogram,15 May 22,10.5 & DNB,0 & DNB,0 & DNB
"BANGLADESH TOUR OF SOUTH AFRICA, 2022",6 & 5,RSA,Test,Gqeberha,08 Apr 22,25 & 20,1 & 0,0 & 0
"BANGLADESH TOUR OF SOUTH AFRICA, 2022",0 & 2,RSA,Test,Durban,31 Mar 22,0 & 50,0 & 0,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2022",0 & 37,NZ,Test,Christchurch,09 Jan 22,0 & 58.7,0 & 4,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2022",88 & 13*,NZ,Test,Mount Maunganui,01 Jan 22,36 & 29.5,12 & 3,0 & 0
"PAKISTAN TOUR OF BANGLADESH, 2021",1 & 7,PAK,Test,Dhaka,04 Dec 21,50 & 87.5,0 & 1,0 & 0
"PAKISTAN TOUR OF BANGLADESH, 2021",6 & 0,PAK,Test,Chattogram,26 Nov 21,31.5 & 0,0 & 0,0 & 0
"BANGLADESH TOUR OF ZIMBABWE, 2021",70 & DNB,ZIM,Test,Harare,07 Jul 21,76 & DNB,13 & DNB,0 & DNB
"BANGLADESH TOUR OF SRI LANKA, 2021",49 & 32,SL,Test,Pallekele,29 Apr 21,47.1 & 66.6,7 & 4,0 & 0
"BANGLADESH TOUR OF SRI LANKA, 2021",127 & 23*,SL,Test,Pallekele,21 Apr 21,41.7 & 26.7,11 & 0,0 & 0
"WEST INDIES TOUR OF BANGLADESH, 2021",21 & 26,WI,Test,Dhaka,11 Feb 21,53.8 & 38.2,4 & 3,0 & 0
"WEST INDIES TOUR OF BANGLADESH, 2021",26 & 115,WI,Test,Chattogram,03 Feb 21,26.8 & 63.1,2 & 10,0 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2020",132 & DNB,ZIM,Test,Dhaka,22 Feb 20,56.4 & DNB,14 & DNB,0 & DNB
"BANGLADESH TOUR OF PAKISTAN, 2020",30 & 41,PAK,Test,Rawalpindi,07 Feb 20,50.8 & 44,5 & 5,0 & 0
"BANGLADESH TOUR OF INDIA, 2019",0 & 0,IND,Test,Kolkata,22 Nov 19,0 & 0,0 & 0,0 & 0
"BANGLADESH TOUR OF INDIA, 2019",37 & 7,IND,Test,Indore,14 Nov 19,46.2 & 35,6 & 1,0 & 0
"AFGHANISTAN TOUR OF BANGLADESH ONLY TEST, 2019",52 & 3,AFG,Test,Chattogram,05 Sep 19,73.2 & 37.5,8 & 0,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",15 & 10,NZ,Test,Wellington,08 Mar 19,39.4 & 52.6,2 & 2,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",12 & 8,NZ,Test,Hamilton,28 Feb 19,26 & 133.3,0 & 2,1 & 0
"WINDIES TOUR OF BANGLADESH, 2018",29 & DNB,WI,Test,Dhaka,30 Nov 18,63 & DNB,2 & DNB,0 & DNB
"WINDIES TOUR OF BANGLADESH, 2018",120 & 12,WI,Test,Chattogram,22 Nov 18,71.8 & 109,10 & 2,1 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2018",161 & 1,ZIM,Test,Dhaka,11 Nov 18,65.1 & 20,19 & 0,0 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2018",11 & 9,ZIM,Test,Sylhet,03 Nov 18,28.9 & 69.2,1 & 2,0 & 0
"ASIA CUP, 2018",5(4),PAK,ODI,Abu Dhabi,26 Sep 18,125,1,0
"ASIA CUP, 2018",9(17),AFG,ODI,Abu Dhabi,20 Sep 18,52.9,0,0
"BANGLADESH TOUR OF WEST INDIES, 2018",0 & 15,WI,Test,"Kingston, Jamaica",12 Jul 18,0 & 34.8,0 & 3,0 & 0
"BANGLADESH TOUR OF WEST INDIES, 2018",1 & 0,WI,Test,"North Sound, Antigua",04 Jul 18,33.3 & 0,0 & 0,0 & 0
"SRI LANKA TOUR OF BANGLADESH, 2018",0 & 33,SL,Test,Dhaka,08 Feb 18,0 & 70.2,0 & 3,0 & 0
"SRI LANKA TOUR OF BANGLADESH, 2018",176 & 105,SL,Test,Chattogram,31 Jan 18,82.2 & 60.3,16 & 5,1 & 2
"BANGLADESH TOUR OF SOUTH AFRICA, 2017",4 & 11,RSA,Test,Bloemfontein,06 Oct 17,57.1 & 84.6,1 & 1,0 & 0
"BANGLADESH TOUR OF SOUTH AFRICA, 2017",77 & 0,RSA,Test,Potchefstroom,28 Sep 17,51.3 & 0,12 & 0,0 & 0
"AUSTRALIA TOUR OF BANGLADESH, 2017",31 & 29,AUS,Test,Chattogram,04 Sep 17,46.2 & 47.5,2 & 2,0 & 0
"BANGLADESH TOUR OF SRI LANKA, 2017",7 & 5,SL,Test,Galle,07 Mar 17,41.1 & 33.3,1 & 1,0 & 0
"BANGLADESH TOUR OF INDIA, 2017",12 & 27,IND,Test,Hyderabad,09 Feb 17,33.3 & 42.8,1 & 3,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",64 & 23,NZ,Test,Wellington,12 Jan 17,55.1 & 62.1,10 & 3,1 & 0
"ENGLAND TOUR OF BANGLADESH, 2016",66 & 1,ENG,Test,Dhaka,28 Oct 16,59.4 & 50,10 & 0,0 & 0
"ENGLAND TOUR OF BANGLADESH, 2016",0 & 27,ENG,Test,Chattogram,20 Oct 16,0 & 57.4,0 & 4,0 & 0
"SOUTH AFRICA TOUR OF BANGLADESH, 2015",40 & DNB,RSA,Test,Dhaka,30 Jul 15,45.9 & DNB,6 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF BANGLADESH, 2015",6 & DNB,RSA,Test,Chattogram,21 Jul 15,42.8 & DNB,1 & DNB,0 & DNB
"INDIA TOUR OF BANGLADESH, 2015",30 & DNB,IND,Test,Fatullah,10 Jun 15,55.5 & DNB,4 & DNB,0 & DNB
"PAKISTAN TOUR OF BANGLADESH, 2015",13 & 68,PAK,Test,Dhaka,06 May 15,38.2 & 66.6,2 & 9,0 & 0
"PAKISTAN TOUR OF BANGLADESH, 2015",80 & 21,PAK,Test,Khulna,28 Apr 15,49.3 & 41.1,8 & 2,0 & 1
ICC CRICKET WORLD CUP 2015,1(3),SL,ODI,Melbourne,26 Feb 15,33.3,0,0
ICC CRICKET WORLD CUP 2015,3(3),AFG,ODI,Canberra,18 Feb 15,100,0,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",15(24),ZIM,ODI,Dhaka,26 Nov 14,62.5,0,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",33*(23),ZIM,ODI,Chattogram,23 Nov 14,143.4,3,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",31(46),ZIM,ODI,Chattogram,21 Nov 14,67.3,2,0
"ZIMBABWE TOUR OF BANGLADESH, 2014",48 & 131*,ZIM,Test,Chattogram,12 Nov 14,48 & 69.3,3 & 13,0 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2014",35 & 54,ZIM,Test,Khulna,03 Nov 14,34.6 & 55.6,5 & 6,0 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2014",53 & 0,ZIM,Test,Dhaka,25 Oct 14,47.3 & 0,5 & 0,0 & 0
"BANGLADESH TOUR OF WEST INDIES, 2014",3 & 56,WI,Test,"Gros Islet, St Lucia",13 Sep 14,8.8 & 40.2,0 & 5,0 & 0
"BANGLADESH TOUR OF WEST INDIES, 2014",51 & 12,WI,Test,"Kingstown, St Vincent",05 Sep 14,45.5 & 46.1,7 & 2,0 & 0
"BANGLADESH TOUR OF WEST INDIES, 2014",5(13),WI,ODI,"Basseterre, St Kitts",25 Aug 14,38.4,0,0
"INDIA TOUR OF BANGLADESH, 2014",6(17),IND,ODI,Dhaka,15 Jun 14,35.2,0,0
ICC WORLD TWENTY20 2014,DNB,AUS,T20I,Dhaka,01 Apr 14,DNB,DNB,DNB
ICC WORLD TWENTY20 2014,16(19),WI,T20I,Dhaka,25 Mar 14,84.2,2,0
"ASIA CUP, 2014",1(2),SL,ODI,Dhaka,06 Mar 14,50,0,0
"ASIA CUP, 2014",51(47),PAK,ODI,Dhaka,04 Mar 14,108.5,6,0
"ASIA CUP, 2014",50(72),AFG,ODI,Fatullah,01 Mar 14,69.4,6,0
"ASIA CUP, 2014",23(29),IND,ODI,Fatullah,26 Feb 14,79.3,4,0
SRI LANKA IN BANGLADESH 2014,60(60),SL,ODI,Dhaka,22 Feb 14,100,8,0
SRI LANKA IN BANGLADESH 2014,15(32),SL,ODI,Dhaka,20 Feb 14,46.8,1,0
SRI LANKA IN BANGLADESH 2014,44(53),SL,ODI,Dhaka,17 Feb 14,83,7,0
SRI LANKA IN BANGLADESH 2014,13 & 100*,SL,Test,Chattogram,04 Feb 14,54.1 & 59.8,2 & 11,0 & 0
SRI LANKA IN BANGLADESH 2014,8 & 50,SL,Test,Dhaka,27 Jan 14,50 & 87.7,2 & 8,0 & 0
NEW ZEALAND TOUR OF BANGLADESH 2013,9(6),NZ,T20I,Dhaka,06 Nov 13,150,0,1
NEW ZEALAND TOUR OF BANGLADESH 2013,32(33),NZ,ODI,Fatullah,03 Nov 13,96.9,4,0
NEW ZEALAND TOUR OF BANGLADESH 2013,31(34),NZ,ODI,Dhaka,31 Oct 13,91.1,5,0
NEW ZEALAND TOUR OF BANGLADESH 2013,DNB,NZ,ODI,Dhaka,29 Oct 13,DNB,DNB,DNB
NEW ZEALAND TOUR OF BANGLADESH 2013,47 & 126*,NZ,Test,Dhaka,21 Oct 13,79.6 & 56,8 & 16,0 & 0
NEW ZEALAND TOUR OF BANGLADESH 2013,181 & 22*,NZ,Test,Chattogram,09 Oct 13,66 & 53.6,27 & 3,0 & 0
BANGLADESH TOUR OF ZIMBABWE 2013,9(9),ZIM,T20I,Bulawayo,12 May 13,100,1,0
BANGLADESH TOUR OF ZIMBABWE 2013,24(55),ZIM,ODI,Bulawayo,05 May 13,43.6,2,0
BANGLADESH TOUR OF ZIMBABWE 2013,38(66),ZIM,ODI,Bulawayo,03 May 13,57.5,3,0
BANGLADESH TOUR OF ZIMBABWE 2013,23 & 29,ZIM,Test,Harare,25 Apr 13,56.1 & 50,2 & 1,0 & 0
BANGLADESH TOUR OF SRI LANKA 2013,26*(16),SL,T20I,Pallekele,31 Mar 13,162.5,2,1
BANGLADESH TOUR OF SRI LANKA 2013,11(9),SL,ODI,Pallekele,28 Mar 13,122.2,1,0
BANGLADESH TOUR OF SRI LANKA 2013,64 & 37,SL,Test,Colombo,16 Mar 13,65.3 & 39.7,3 & 2,0 & 0
BANGLADESH TOUR OF SRI LANKA 2013,55 & DNB,SL,Test,Galle,08 Mar 13,66.2 & DNB,9 & DNB,0 & DNB
WEST INDIES TOUR OF BANGLADESH 2012,DNB,WI,T20I,Dhaka,10 Dec 12,DNB,DNB,DNB
WEST INDIES TOUR OF BANGLADESH 2012,25(50),WI,ODI,Dhaka,08 Dec 12,50,3,0
WEST INDIES TOUR OF BANGLADESH 2012,1(8),WI,ODI,Dhaka,07 Dec 12,12.5,0,0
WEST INDIES TOUR OF BANGLADESH 2012,12(20),WI,ODI,Dhaka,05 Dec 12,60,2,0
WEST INDIES TOUR OF BANGLADESH 2012,31(29),WI,ODI,Khulna,02 Dec 12,106.9,2,1
WEST INDIES TOUR OF BANGLADESH 2012,DNB,WI,ODI,Khulna,30 Nov 12,DNB,DNB,DNB
