bowler,overs,maidens,runs,wickets,economy
Maxwell,4,0,31,1,7.8
Shami,4,0,28,2,7.0
Arshdeep Singh,3,0,30,0,10.0
Neesham,2,0,17,1,8.5
M Ashwin,4,0,33,1,8.2
Ravi Bishnoi,3,0,24,0,8.0
