bowler,overs,maidens,runs,wickets,economy
P Kumar,4,0,51,1,12.8
Basil Thampi,3,0,21,0,7.0
Jakati,2,0,22,0,11.0
Andrew Tye,4,0,17,5,4.2
Ravindra Jadeja,4,0,40,1,10.0
Dwayne Smith,2,0,10,1,5.0
Raina,1,0,9,0,9.0
