over,runs,wickets
1,6,0
2,9,0
3,8,0
4,12,0
5,25,0
6,4,0
7,9,0
8,3,0
9,11,0
10,5,0
11,9,0
12,5,0
13,4,0
14,10,0
15,6,0
16,9,0
17,14,0
18,6,0
19,12,0
20,4,0
