Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,3-33,RCB,T20,Lucknow,07 May 26,8.2,4,0
INDIAN PREMIER LEAGUE 2026,0-24,MI,T20,Mumbai,04 May 26,8,3,0
INDIAN PREMIER LEAGUE 2026,0-24,KKR,T20,Lucknow,26 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2026,2-29,RR,T20,Lucknow,22 Apr 26,7.2,4,0
INDIAN PREMIER LEAGUE 2026,2-25,PBKS,T20,New Chandigarh,19 Apr 26,6.2,4,0
INDIAN PREMIER LEAGUE 2026,3-32,RCB,T20,Bengaluru,15 Apr 26,10.6,3,0
INDIAN PREMIER LEAGUE 2026,1-31,GT,T20,Lucknow,12 Apr 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,1-47,KKR,T20,Kolkata,09 Apr 26,11.7,4,0
INDIAN PREMIER LEAGUE 2026,2-34,SRH,T20,Hyderabad,05 Apr 26,8.5,4,0
INDIAN PREMIER LEAGUE 2026,2-20,DC,T20,Lucknow,01 Apr 26,6.6,3,0
INDIAN PREMIER LEAGUE 2025,1-43,PBKS,T20,Dharamsala,04 May 25,10.7,4,0
INDIAN PREMIER LEAGUE 2025,1-44,MI,T20,Mumbai,27 Apr 25,11,4,0
INDIAN PREMIER LEAGUE 2025,0-23,DC,T20,Lucknow,22 Apr 25,9.2,2.5,0
INDIAN PREMIER LEAGUE 2025,0-39,RR,T20,Jaipur,19 Apr 25,9.7,4,0
INDIAN PREMIER LEAGUE 2025,1-29,SRH,T20,Hyderabad,27 Mar 25,7.2,4,0
INDIAN PREMIER LEAGUE 2025,0-47,DC,T20,Visakhapatnam,24 Mar 25,11.7,4,0
