bowler,overs,maidens,runs,wickets,economy
Vaibhav Arora,4,0,50,1,12.5
Moeen Ali,3,0,43,2,14.3
Harshit Rana,4,0,41,2,10.2
Varun Chakaravarthy,4,0,32,2,8.0
Sunil Narine,4,0,27,0,6.8
Andre Russell,1,0,11,0,11.0
