Stat,Test,ODI,T20,IPL
Matches,0,0,7,0
Innings,0,0,6,0
Balls,0,0,132,0
Runs,0,0,146,0
Maidens,0,0,0,0
Wickets,0,0,11,0
Avg,0.0,0.0,13.27,0.0
Eco,0,0,6.64,0
SR,0.0,0.0,12.0,0.0
BBI,-/-,-/-,3/10,-/-
BBM,-/-,-/-,3/10,-/-
