batter,runs,balls,fours,sixes,strike_rate,dismissal
VVS Laxman,4,7,0,0,57.14,run out (Pollard/Rayudu)
Adam Gilchrist,19,14,1,1,135.71,b Khan
Andrew Symonds,21,18,2,0,116.67,b McLaren
Herschelle Gibbs,17,15,3,0,113.33,c Tendulkar b Khan
Rohit Sharma,11,13,0,0,84.62,c &amp; b Pollard
Pragyan Ojha,2,2,0,0,100.0,b Malinga
Ryan Harris,13,10,1,0,130.0,c Dhawan b McLaren
Jaskaran Singh,0,2,0,0,0.0,not out
Tirumalsetti Suman,11,16,0,0,68.75,c Rayudu b Harbhajan Singh
Mohnish Mishra,5,7,0,0,71.43,c Bravo b Pollard
Rahul Sharma,5,7,1,0,71.43,c Bravo b Harbhajan Singh
