bowler,overs,maidens,runs,wickets,economy
Mustafizur,4,0,22,2,5.5
Lomror,1,0,5,0,5.0
Chetan Sakariya,4,0,33,2,8.2
Kartik Tyagi,4,0,40,1,10.0
Shamsi,4,0,34,0,8.5
Rahul Tewatia,3,0,17,1,5.7
