over,runs,wickets
1,1,0
2,5,0
3,10,0
4,7,0
5,13,0
6,11,0
7,10,0
8,14,0
9,10,0
10,11,0
11,5,0
12,3,0
13,5,0
14,3,0
15,13,0
16,8,0
17,16,0
18,12,0
19,13,0
20,12,0
