Stat,Test,ODI,T20,IPL
Matches,0,0,2,141
Innings,0,0,2,141
Balls,0,0,42,3141
Runs,0,0,73,4251
Maidens,0,0,0,8
Wickets,0,0,1,151
Avg,0.0,0.0,73.0,28.15
Eco,0,0,10.43,8.12
SR,0.0,0.0,42.0,20.8
BBI,-/-,-/-,1/39,5/18
BBM,-/-,-/-,1/39,5/18
