Stat,Test,ODI,T20,IPL
Matches,0,0,2,141
Innings,0,0,1,28
Runs,0,0,1,60
Balls,0,0,1,75
Highest,0,0,1,9
Average,0,0,0,10
SR,0,0,100.00,80.00
Not Out,0,0,1,22
Fours,0,0,0,4
Sixes,0,0,0,0
Ducks,0,0,0,4
