Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-52,SRH,T20,Hyderabad,13 Apr 26,13,4,0
INDIAN PREMIER LEAGUE 2026,1-47,RCB,T20,Guwahati,10 Apr 26,11.7,4,0
INDIAN PREMIER LEAGUE 2026,2-26,MI,T20,Guwahati,07 Apr 26,8.6,3,0
INDIAN PREMIER LEAGUE 2026,0-34,GT,T20,Ahmedabad,04 Apr 26,11.3,3,0
INDIAN PREMIER LEAGUE 2026,1-22,CSK,T20,Guwahati,30 Mar 26,9.1,2.4,0
INDIAN PREMIER LEAGUE 2025,1-33,GT,T20,Jaipur,28 Apr 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,2-45,RCB,T20,Bengaluru,24 Apr 25,11.2,4,0
INDIAN PREMIER LEAGUE 2025,1-55,LSG,T20,Jaipur,19 Apr 25,13.7,4,0
INDIAN PREMIER LEAGUE 2025,0-33,DC,T20,Delhi,16 Apr 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,0-29,RCB,T20,Jaipur,13 Apr 25,12.6,2.3,0
INDIAN PREMIER LEAGUE 2025,1-41,GT,T20,Ahmedabad,09 Apr 25,10.2,4,0
INDIAN PREMIER LEAGUE 2025,2-21,PBKS,T20,New Chandigarh,05 Apr 25,5.2,4,0
INDIAN PREMIER LEAGUE 2025,1-42,CSK,T20,Guwahati,30 Mar 25,10.5,4,0
INDIAN PREMIER LEAGUE 2025,0-11,KKR,T20,Guwahati,26 Mar 25,5.5,2,0
INDIAN PREMIER LEAGUE 2025,1-51,SRH,T20,Hyderabad,23 Mar 25,12.7,4,0
INDIAN PREMIER LEAGUE 2024,2-25,SRH,T20,Chennai,24 May 24,6.2,4,0
INDIAN PREMIER LEAGUE 2024,1-48,RCB,T20,Ahmedabad,22 May 24,12,4,0
INDIAN PREMIER LEAGUE 2024,0-28,PBKS,T20,Guwahati,15 May 24,7,4,0
INDIAN PREMIER LEAGUE 2024,0-30,CSK,T20,Chennai,12 May 24,10,3,0
INDIAN PREMIER LEAGUE 2024,1-42,DC,T20,Delhi,07 May 24,10.5,4,0
INDIAN PREMIER LEAGUE 2024,1-31,SRH,T20,Hyderabad,02 May 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,2-31,LSG,T20,Lucknow,27 Apr 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,5-18,MI,T20,Jaipur,22 Apr 24,4.5,4,0
INDIAN PREMIER LEAGUE 2024,0-36,DC,T20,Jaipur,28 Mar 24,9,4,0
INDIAN PREMIER LEAGUE 2024,1-22,LSG,T20,Jaipur,24 Mar 24,7.3,3,0
INDIAN PREMIER LEAGUE 2023,0-46,PBKS,T20,Dharamsala,19 May 23,11.5,4,0
INDIAN PREMIER LEAGUE 2023,1-34,RCB,T20,Jaipur,14 May 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,1-34,KKR,T20,Kolkata,11 May 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,0-48,SRH,T20,Jaipur,07 May 23,12,4,0
INDIAN PREMIER LEAGUE 2023,0-19,GT,T20,Jaipur,05 May 23,6.3,3,0
INDIAN PREMIER LEAGUE 2023,1-35,MI,T20,Mumbai,30 Apr 23,8.7,4,0
INDIAN PREMIER LEAGUE 2023,0-24,CSK,T20,Jaipur,27 Apr 23,6,4,0
INDIAN PREMIER LEAGUE 2023,2-49,RCB,T20,Bengaluru,23 Apr 23,12.2,4,0
INDIAN PREMIER LEAGUE 2023,1-32,LSG,T20,Jaipur,19 Apr 23,8,4,0
INDIAN PREMIER LEAGUE 2023,2-25,GT,T20,Ahmedabad,16 Apr 23,6.2,4,0
INDIAN PREMIER LEAGUE 2023,1-30,CSK,T20,Chennai,12 Apr 23,10,3,0
INDIAN PREMIER LEAGUE 2023,1-20,DC,T20,Guwahati,08 Apr 23,5,4,0
INDIAN PREMIER LEAGUE 2022,0-41,RR,T20,Mumbai,07 May 22,10.2,4,0
INDIAN PREMIER LEAGUE 2022,0-17,GT,T20,Navi Mumbai,03 May 22,4.2,4,0
INDIAN PREMIER LEAGUE 2022,1-18,LSG,T20,Pune,29 Apr 22,4.5,4,0
INDIAN PREMIER LEAGUE 2022,1-40,CSK,T20,Mumbai,25 Apr 22,10,4,0
INDIAN PREMIER LEAGUE 2022,0-37,RCB,T20,Navi Mumbai,27 Mar 22,9.2,4,0
INDIAN PREMIER LEAGUE 2021,0-18,CSK,T20,Sharjah,30 Sep 21,6,3,0
INDIAN PREMIER LEAGUE 2021,1-30,RR,T20,Dubai,27 Sep 21,10,3,0
INDIAN PREMIER LEAGUE 2021,1-20,PBKS,T20,Sharjah,25 Sep 21,5,4,0
INDIAN PREMIER LEAGUE 2021,0-26,DC,T20,Dubai,22 Sep 21,8.6,3,0
INDIAN PREMIER LEAGUE 2021,1-50,RR,T20,Delhi,02 May 21,12.5,4,0
INDIAN PREMIER LEAGUE 2021,0-24,CSK,T20,Delhi,28 Apr 21,7.2,3.3,0
INDIAN PREMIER LEAGUE 2021,0-35,KKR,T20,Chennai,11 Apr 21,11.6,3,0
INDIAN PREMIER LEAGUE 2020,1-30,DC,T20,Abu Dhabi,08 Nov 20,7.5,4,0
INDIAN PREMIER LEAGUE 2020,0-21,RCB,T20,Abu Dhabi,06 Nov 20,5.2,4,0
INDIAN PREMIER LEAGUE 2020,3-34,MI,T20,Sharjah,03 Nov 20,8.5,4,0
INDIAN PREMIER LEAGUE 2020,2-20,RCB,T20,Sharjah,31 Oct 20,5,4,0
INDIAN PREMIER LEAGUE 2020,2-27,DC,T20,Dubai,27 Oct 20,6.7,4,0
INDIAN PREMIER LEAGUE 2020,2-29,PBKS,T20,Dubai,24 Oct 20,7.2,4,0
INDIAN PREMIER LEAGUE 2020,0-31,RR,T20,Dubai,22 Oct 20,7.7,4,0
INDIAN PREMIER LEAGUE 2020,0-27,KKR,T20,Abu Dhabi,18 Oct 20,6.7,4,0
INDIAN PREMIER LEAGUE 2020,2-19,CSK,T20,Dubai,13 Oct 20,4.7,4,0
INDIAN PREMIER LEAGUE 2020,0-32,RR,T20,Dubai,11 Oct 20,8,4,0
INDIAN PREMIER LEAGUE 2020,0-27,PBKS,T20,Dubai,08 Oct 20,6.7,4,0
