over,runs,wickets
1,2,0
2,13,0
3,2,0
4,14,0
5,2,0
6,12,0
7,5,0
8,2,0
9,9,0
10,2,0
11,8,0
12,9,0
13,10,0
14,7,0
15,12,0
16,5,0
17,9,0
18,11,0
19,5,0
