Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-24,KKR,T20,Chennai,14 Apr 26,6.8,3.5,0
INDIAN PREMIER LEAGUE 2026,1-40,DC,T20,Chennai,11 Apr 26,13.3,3,0
INDIAN PREMIER LEAGUE 2026,0-37,RCB,T20,Bengaluru,05 Apr 26,9.2,4,0
INDIAN PREMIER LEAGUE 2026,0-28,PBKS,T20,Chennai,03 Apr 26,9.3,3,0
INDIAN PREMIER LEAGUE 2026,0-17,RR,T20,Guwahati,30 Mar 26,5.6,3,0
INDIAN PREMIER LEAGUE 2025,1-17,GT,T20,Ahmedabad,25 May 25,5.6,3,0
INDIAN PREMIER LEAGUE 2025,0-35,RR,T20,Delhi,20 May 25,11.6,3,0
INDIAN PREMIER LEAGUE 2025,0-14,KKR,T20,Kolkata,07 May 25,7,2,0
INDIAN PREMIER LEAGUE 2025,0-65,RCB,T20,Bengaluru,03 May 25,21.6,3,0
INDIAN PREMIER LEAGUE 2025,2-28,PBKS,T20,Chennai,30 Apr 25,8.2,3.4,0
INDIAN PREMIER LEAGUE 2025,1-21,SRH,T20,Chennai,25 Apr 25,7,3,0
INDIAN PREMIER LEAGUE 2025,0-24,MI,T20,Mumbai,20 Apr 25,12,2,0
INDIAN PREMIER LEAGUE 2025,1-38,LSG,T20,Lucknow,14 Apr 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,0-40,KKR,T20,Chennai,11 Apr 25,13.3,3,0
INDIAN PREMIER LEAGUE 2025,2-45,PBKS,T20,New Chandigarh,08 Apr 25,11.2,4,0
INDIAN PREMIER LEAGUE 2025,2-25,DC,T20,Chennai,05 Apr 25,6.2,4,0
INDIAN PREMIER LEAGUE 2025,2-38,RR,T20,Guwahati,30 Mar 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,1-28,RCB,T20,Chennai,28 Mar 25,7,4,0
INDIAN PREMIER LEAGUE 2025,3-29,MI,T20,Chennai,23 Mar 25,7.2,4,0
"INDIA TOUR OF SRI LANKA, 2024",0-28,SL,T20I,Pallekele,30 Jul 24,9.3,3,0
"INDIA TOUR OF ZIMBABWE, 2024",2-32,ZIM,T20I,Harare,13 Jul 24,8,4,0
"INDIA TOUR OF ZIMBABWE, 2024",1-15,ZIM,T20I,Harare,10 Jul 24,3.7,4,0
"INDIA TOUR OF ZIMBABWE, 2024",0-28,ZIM,T20I,Harare,06 Jul 24,9.3,3,0
INDIAN PREMIER LEAGUE 2024,1-22,LSG,T20,Delhi,14 May 24,11,2,0
INDIAN PREMIER LEAGUE 2024,2-31,RCB,T20,Bengaluru,12 May 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,2-47,RR,T20,Delhi,07 May 24,11.7,4,0
INDIAN PREMIER LEAGUE 2024,0-28,KKR,T20,Kolkata,29 Apr 24,9.3,3,0
INDIAN PREMIER LEAGUE 2024,2-45,MI,T20,Delhi,27 Apr 24,11.2,4,0
INDIAN PREMIER LEAGUE 2024,0-26,GT,T20,Delhi,24 Apr 24,13,2,0
INDIAN PREMIER LEAGUE 2024,0-51,SRH,T20,Delhi,20 Apr 24,17,3,0
INDIAN PREMIER LEAGUE 2024,1-18,GT,T20,Ahmedabad,17 Apr 24,4.5,4,1
INDIAN PREMIER LEAGUE 2024,2-41,LSG,T20,Lucknow,12 Apr 24,10.2,4,0
INDIAN PREMIER LEAGUE 2024,1-39,MI,T20,Mumbai,07 Apr 24,9.7,4,0
INDIAN PREMIER LEAGUE 2024,1-43,KKR,T20,Visakhapatnam,03 Apr 24,10.7,4,0
INDIAN PREMIER LEAGUE 2024,2-21,CSK,T20,Visakhapatnam,31 Mar 24,5.2,4,1
INDIAN PREMIER LEAGUE 2024,1-24,RR,T20,Jaipur,28 Mar 24,6,4,0
INDIAN PREMIER LEAGUE 2024,2-43,PBKS,T20,New Chandigarh,23 Mar 24,10.7,4,0
INDIAN PREMIER LEAGUE 2023,1-45,CSK,T20,Delhi,20 May 23,11.2,4,0
INDIAN PREMIER LEAGUE 2023,1-20,PBKS,T20,Dharamsala,17 May 23,6.6,3,1
INDIAN PREMIER LEAGUE 2023,0-36,PBKS,T20,Delhi,13 May 23,9,4,0
INDIAN PREMIER LEAGUE 2023,1-32,CSK,T20,Chennai,10 May 23,8,4,0
INDIAN PREMIER LEAGUE 2023,1-45,RCB,T20,Delhi,06 May 23,11.2,4,0
INDIAN PREMIER LEAGUE 2023,2-24,GT,T20,Ahmedabad,02 May 23,6,4,1
INDIAN PREMIER LEAGUE 2023,0-31,RR,T20,Guwahati,08 Apr 23,15.5,2,0
INDIAN PREMIER LEAGUE 2023,1-38,GT,T20,Delhi,04 Apr 23,9.5,4,0
INDIAN PREMIER LEAGUE 2023,2-30,LSG,T20,Lucknow,01 Apr 23,7.5,4,0
INDIAN PREMIER LEAGUE 2022,0-24,MI,T20,Mumbai,21 May 22,7.7,3.1,0
INDIAN PREMIER LEAGUE 2022,0-43,PBKS,T20,Navi Mumbai,16 May 22,10.7,4,0
INDIAN PREMIER LEAGUE 2022,2-28,CSK,T20,Navi Mumbai,08 May 22,7,4,0
INDIAN PREMIER LEAGUE 2022,3-30,SRH,T20,Mumbai,05 May 22,7.5,4,0
INDIAN PREMIER LEAGUE 2022,1-47,RR,T20,Mumbai,22 Apr 22,11.7,4,0
INDIAN PREMIER LEAGUE 2022,2-21,PBKS,T20,Mumbai,20 Apr 22,5.2,4,0
INDIAN PREMIER LEAGUE 2022,1-36,RCB,T20,Mumbai,16 Apr 22,9,4,0
INDIAN PREMIER LEAGUE 2022,3-25,KKR,T20,Mumbai,10 Apr 22,6.2,4,0
INDIAN PREMIER LEAGUE 2022,2-34,GT,T20,Pune,02 Apr 22,8.5,4,0
INDIAN PREMIER LEAGUE 2022,2-27,MI,T20,Mumbai,27 Mar 22,6.7,4,0
INDIAN PREMIER LEAGUE 2021,0-22,PBKS,T20,Sharjah,25 Sep 21,7.3,3,0
INDIAN PREMIER LEAGUE 2021,1-33,DC,T20,Dubai,22 Sep 21,8.2,4,0
INDIAN PREMIER LEAGUE 2021,0-41,RR,T20,Delhi,02 May 21,10.2,4,0
INDIAN PREMIER LEAGUE 2021,0-36,CSK,T20,Delhi,28 Apr 21,9,4,0
INDIAN PREMIER LEAGUE 2021,0-42,DC,T20,Chennai,25 Apr 21,10.5,4,0
INDIAN PREMIER LEAGUE 2021,3-21,PBKS,T20,Chennai,21 Apr 21,5.2,4,0
INDIAN PREMIER LEAGUE 2021,1-24,MI,T20,Chennai,17 Apr 21,6,4,0
INDIAN PREMIER LEAGUE 2020,0-31,PBKS,T20,Dubai,24 Oct 20,7.7,4,0
INDIAN PREMIER LEAGUE 2020,2-45,CSK,T20,Dubai,13 Oct 20,11.2,4,0
INDIAN PREMIER LEAGUE 2020,2-37,RR,T20,Dubai,11 Oct 20,10.5,3.5,0
INDIAN PREMIER LEAGUE 2020,2-24,PBKS,T20,Dubai,08 Oct 20,8,3,0
INDIAN PREMIER LEAGUE 2020,0-34,CSK,T20,Dubai,02 Oct 20,9.7,3.5,0
INDIAN PREMIER LEAGUE 2020,1-43,DC,T20,Abu Dhabi,29 Sep 20,10.7,4,0
INDIAN PREMIER LEAGUE 2020,1-28,KKR,T20,Abu Dhabi,26 Sep 20,9.3,3,0
"BANGLADESH TOUR OF INDIA, 2019",0-27,BAN,T20I,Nagpur,10 Nov 19,6.7,4,0
"BANGLADESH TOUR OF INDIA, 2019",1-44,BAN,T20I,Rajkot,07 Nov 19,11,4,0
"BANGLADESH TOUR OF INDIA, 2019",1-37,BAN,T20I,Delhi,03 Nov 19,9.2,4,0
"INDIA TOUR OF WEST INDIES, 2019",3-68,WI,ODI,"Port of Spain, Trinidad",14 Aug 19,9.7,7,0
"INDIA TOUR OF WEST INDIES, 2019",1-32,WI,ODI,"Port of Spain, Trinidad",11 Aug 19,4.5,7,0
"INDIA TOUR OF WEST INDIES, 2019",0-27,WI,ODI,Guyana,08 Aug 19,9,3,0
"INDIA TOUR OF WEST INDIES, 2019",0-22,WI,T20I,"Lauderhill, Florida",04 Aug 19,7.3,3,0
"INDIA TOUR OF WEST INDIES, 2019",1-8,WI,T20I,"Lauderhill, Florida",03 Aug 19,4,2,0
INDIAN PREMIER LEAGUE 2019,2-24,DC,T20,Visakhapatnam,08 May 19,9.6,2.5,0
INDIAN PREMIER LEAGUE 2019,3-37,RCB,T20,Bengaluru,04 May 19,9.2,4,0
INDIAN PREMIER LEAGUE 2019,3-42,MI,T20,Mumbai,02 May 19,10.5,4,0
INDIAN PREMIER LEAGUE 2019,3-40,PBKS,T20,Hyderabad,29 Apr 19,10,4,0
INDIAN PREMIER LEAGUE 2019,1-33,RR,T20,Jaipur,27 Apr 19,8.2,4,0
INDIAN PREMIER LEAGUE 2019,0-26,CSK,T20,Chennai,23 Apr 19,6.5,4,0
INDIAN PREMIER LEAGUE 2019,3-33,KKR,T20,Hyderabad,21 Apr 19,8.2,4,0
INDIAN PREMIER LEAGUE 2019,1-22,CSK,T20,Hyderabad,17 Apr 19,5.5,4,0
INDIAN PREMIER LEAGUE 2019,3-30,DC,T20,Hyderabad,14 Apr 19,7.5,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",1-47,NZ,T20I,Hamilton,10 Feb 19,11.7,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",2-27,NZ,T20I,Auckland,08 Feb 19,6.7,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",1-48,NZ,T20I,Wellington,06 Feb 19,12,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",0-19,NZ,ODI,Hamilton,31 Jan 19,6.3,3,0
"INDIA TOUR OF AUSTRALIA, 2018-19",0-55,AUS,ODI,Sydney,12 Jan 19,6.8,8,0
"INDIA TOUR OF AUSTRALIA, 2018-19",0-35,AUS,T20I,Sydney,25 Nov 18,8.7,4,0
"INDIA TOUR OF AUSTRALIA, 2018-19",2-39,AUS,T20I,Melbourne,23 Nov 18,9.7,4,0
"INDIA TOUR OF AUSTRALIA, 2018-19",1-42,AUS,T20I,Brisbane,21 Nov 18,14,3,0
"WINDIES TOUR OF INDIA, 2018",0-37,WI,T20I,Chennai,11 Nov 18,9.2,4,0
"WINDIES TOUR OF INDIA, 2018",2-30,WI,T20I,Lucknow,06 Nov 18,7.5,4,0
"WINDIES TOUR OF INDIA, 2018",1-16,WI,T20I,Kolkata,04 Nov 18,4,4,1
"WINDIES TOUR OF INDIA, 2018",2-29,WI,ODI,Thiruvananthapuram,01 Nov 18,4.1,7,1
"WINDIES TOUR OF INDIA, 2018",3-13,WI,ODI,Mumbai,29 Oct 18,2.6,5,0
"WINDIES TOUR OF INDIA, 2018",1-65,WI,ODI,Pune,27 Oct 18,6.5,10,0
"WINDIES TOUR OF INDIA, 2018",1-64,WI,ODI,Guwahati,21 Oct 18,6.4,10,0
"ASIA CUP, 2018",1-45,AFG,ODI,Dubai,25 Sep 18,4.5,10,1
"ASIA CUP, 2018",3-48,HKC,ODI,Dubai,18 Sep 18,4.8,10,0
"INDIAN PREMIER LEAGUE, 2018",0-38,KKR,T20,Kolkata,25 May 18,12.6,3,0
