bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,27,2,6.75
Trent Boult,4,0,39,1,9.75
Barinder Sran,3,0,28,0,9.33
Bipul Sharma,3,0,21,1,7.0
Ben Cutting,3,0,20,2,6.67
Moises Henriques,3,0,27,0,9.0
