bowler,overs,maidens,runs,wickets,economy
Tim Southee,4.0,0,34,1,8.5
Hardik Pandya,4.0,0,36,1,9.0
Mitchell McClenaghan,4.0,0,36,1,9.0
Jasprit  Bumrah,4.0,0,29,0,7.2
Krunal Pandya,2.0,0,21,0,10.5
Kieron Pollard,1.5,0,30,0,16.4
