over,runs,wickets
1,8,0
2,15,0
3,12,0
4,4,0
5,4,0
6,16,0
7,4,0
8,10,0
9,9,0
10,11,0
11,4,0
12,8,0
13,9,0
14,15,0
15,10,0
16,9,0
17,10,0
18,7,0
19,7,0
20,15,0
