over,runs,wickets
1,8,0
2,14,0
3,4,0
4,7,0
5,5,0
6,15,0
7,10,0
8,8,0
9,12,0
10,14,0
11,10,0
12,25,0
13,4,0
14,11,0
15,13,0
16,20,0
17,14,0
18,18,0
19,9,0
20,14,0
