over,runs,wickets
1,1,0
2,13,0
3,6,0
4,4,0
5,1,0
6,8,0
7,4,0
8,3,0
9,8,0
10,2,0
11,6,0
12,5,0
13,5,0
14,14,0
15,12,0
16,1,0
17,4,0
18,20,0
19,17,0
20,6,0
